ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00017341,PR-00001275,"Angurugu Preschool","Department of Education and Training","Centre-Based Care","Lot 443","Angurugu Community",NT,0885,0889876355,,"The approved provider must ensure that they respond to the actions required set out in Attachment B of the service approval by the identified due date.",27,11/12/2024,,,,,,,,,,,,,,,,,,,,"April 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00017345,PR-00001275,"Walungurru Preschool","Department of Education and Training","Centre-Based Care","10 Tjintirrtjintirrpa St",Kintore,NT,0872,0889646056,,,29,12/12/2024,,,,,,,,,,,,,,,,,,,,"March 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40005411,PR-40005297,"Ngukurr School Council Child Care","Ngukurr Community Education Centre School Council","Centre-Based Care","Lot 437 Mitju Street",NGUKURR,NT,0852,"08 897 54680",,,27,08/10/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2023","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Feb 2020",,"October 2025",Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,07:45,15:00,07:45,15:00,07:45,15:00,07:45,15:00,07:45,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40014789,PR-00001259,"Humpty Doo OSHC","Humpty Doo Community & Child Care Centre Inc","Centre-Based Care","50 Freds Pass Rd","HUMPTY DOO",NT,0836,,,,86,28/11/2018,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2023","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Apr 2023",,"April 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:20,06:30,08:20,06:30,08:20,06:30,08:20,06:30,08:20,,,,,14:50,18:00,14:50,18:00,12:20,18:00,14:50,18:00,14:50,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40023200,PR-40026111,"Territory Kids Early Learning - Gunn","ARMADA ELC PTY LTD","Centre-Based Care","10 Ridge St",GUNN,NT,0832,79356006,,,120,29/06/2022,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2024","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Mar 2024",,"July 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40026766,PR-40010010,"Rosebery Primary School OSHC-YMCA NT","The Young Men's Christian Association of The Northern Territory Ltd","Centre-Based Care","36 Belyuen Rd",ROSEBERY,NT,0832,0484355969,,,120,10/07/2023,,,,,,,,,,,,,,,,,,,,"November 2025",No,No,No,Yes,Yes,Yes,No,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,06:00,08:00,06:00,08:00,06:00,08:00,06:00,08:00,06:00,08:00,,,,,14:25,18:00,14:25,18:00,14:25,18:00,14:25,18:00,14:25,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40026853,PR-40033395,"Yipirinya Preschool","YIPIRINYA SCHOOL COUNCIL INC","Centre-Based Care","25 Lovegrove Drive",ARALUEN,NT,0870,0889525633,,,41,02/06/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2025",,,,,,,,,,,"May 2025",No,Yes,No,No,No,No,No,08:30,14:40,08:30,14:40,,,08:30,14:40,08:30,14:40,,,,,08:30,14:40,08:30,14:40,,,08:30,14:40,08:30,14:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40027016,PR-00007085,"Good Shepherd Lutheran College Palmerston Campus Early Learning Centre","Good Shepherd Lutheran College NT Incorporated","Centre-Based Care","11 Emery Ave",GRAY,NT,0830,0889830300,,,42,04/07/2023,,,,,,,,,,,,,,,,,,,,"December 2025",Yes,No,No,No,No,No,No,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,No
SE-00011891,PR-00006926,"Bakewell Outside School Hours Care","Bakewell Primary Independent Public School Board","Centre-Based Care","1 Forrest Parade",BAKEWELL,NT,0830,0889977489,,,224,16/11/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2020","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Dec 2019",,"January 2025",No,No,No,Yes,Yes,Yes,No,14:30,17:45,14:30,17:45,14:30,17:45,14:30,17:45,14:30,17:45,,,,,06:30,08:00,06:30,08:00,06:30,08:00,06:30,08:00,06:30,08:00,,,,,,,,,,,,,,,,,,,7:30,17:45,7:30,17:45,7:30,17:45,7:30,17:45,7:30,17:45,,,,,No
SE-40008822,PR-00001275,"Braitling Preschool","Department of Education and Training","Centre-Based Care","80 Angguna Avenue","ALICE SPRINGS",NT,0870,"08 8958 5111","08 8953 2217",,88,25/01/2017,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2023","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Oct 2018",,"May 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:00,15:30,08:00,15:30,08:00,15:30,08:00,15:30,,,,,,,08:00,15:30,08:00,15:30,08:00,15:30,08:00,15:30,,,,,,,,,,,,,,,,,,,,,No
SE-40028763,PR-00001266,"Milkwood Steiner Preschool","Milkwood Steiner School Association Incorporated","Centre-Based Care","103 Boulter Rd",BERRIMAH,NT,0828,0889470608,0889470608,"•	For the waiver for 126(1)(a) to apply the approved provider must ensure that at least one  educator that holds at least a certificate III early childhood education and care or Steiner equivalent qualification is present at all times children are educated and cared for by the service.",15,06/02/2024,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","May 2025",,,,,,,,,,,"March 2025",No,Yes,No,No,No,No,No,08:15,14:30,08:15,14:30,08:15,14:30,08:15,14:30,08:15,14:30,,,,,08:15,14:30,08:15,14:30,08:15,14:30,08:15,14:30,08:15,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40024799,PR-40028718,"Journey Early Learning Centre Durack Heights","Journey ELC Pty Ltd","Centre-Based Care","27 Packard Ave",DURACK,NT,0830,0879293711,,,66,11/01/2023,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2025",,,,,,,,,,,"March 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40024826,PR-00007095,"Kentish Early Learning Centre Big Rivers","Kentish Community Services Ltd.","Centre-Based Care","108 Casuarina ST, Katherine East","KATHERINE EAST",NT,0850,0879380059,,,104,19/04/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2025",,,,,,,,,,,"May 2025",Yes,No,No,No,No,No,No,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40002071,PR-40001112,"Milestones Early Learning Parap","Affinity Education Group Pty Limited","Centre-Based Care","12 Salonika Street",PARAP,NT,0820,0889959555,,,145,07/04/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2025","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jun 2024",03/05/2021,"July 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40011358,PR-40028718,"Journey Early Learning Centre - Durack","Journey ELC Pty Ltd","Centre-Based Care","29 Packard Ave",DURACK,NT,0830,0879293700,,,111,23/01/2018,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2022","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Aug 2022",01/07/2022,"September 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40011660,PR-00002539,"Camp Australia - Haileybury Rendall School OSHC","Camp Australia Pty Limited","Centre-Based Care","6057 Berrimah Road",BERRIMAH,NT,0828,0452247780,,"1. At least one educator is to be a consistent staff member at each service, at all times. This must be someone that holds at least a responsible person delegation or higher.
2. All responsible persons are to be fully inducted to each service they are designated at. This induction must be specific to the service and reflect service specific considerations. Evidence must be able to be provided on request.
3. An induction document is created for each NT service that includes updated information specific to the service. This must include consideration to service and provider specific responses to incident reporting, checking authorised persons, actioning health needs of children and emergency management and procedures. Evidence of the induction documents development must be provided to the regulatory authority within 30 days of the date of the condition being applied.
4. The induction document must be updated and monitored by approved provider and nominated supervisor regularly.
5. Evidence of all staff having read and understood the service specific induction must be able to be recorded and demonstrated on request.",60,28/12/2017,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2019",,"December 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40011758,PR-00010151,"Mother Teresa Early Learning Centre","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","16 Ginger St",ZUCCOLI,NT,0832,"0879 695 600",,,75,30/01/2018,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2019",31/03/2025,"May 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40011780,PR-00010151,"Mother Teresa Outside School Hours Care","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","16 Ginger St",ZUCCOLI,NT,0832,0879695600,,,180,30/01/2018,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2019",31/03/2025,"May 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:15,07:00,08:15,07:00,08:15,07:00,08:15,07:00,08:15,,,,,14:45,17:45,14:45,17:45,14:45,17:45,14:45,17:45,14:45,17:45,,,,,,,,,,,,,,,,,,,No
SE-00017100,PR-00009802,"Territory Kids Early Learning - Millner","TERRITORY KIDS EARLY LEARNING MILLNER PTY LTD","Centre-Based Care","18 Skelton Street",Millner,NT,0810,0879356007,,"Condition 1 – Effective 17 January 2025
Regulation 107 – The maximum approved number of children per room must not exceed:
GLA1: 18 children
GLA2: 14 children
GLA3: 24 children
GLA4: 24 children
GLA5: 32 children
GLA6: 32 children
Room names reflected from Site Layout Plan.",144,17/01/2025,,,,,,,,,,,,,,,,,,,,"May 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00017174,PR-00001283,"Alawa Outside School Hours Care","Territory Child Care Group Incorporated","Centre-Based Care","ALAWA PRIMARY SCHOOL, 27 PETT ST",ALAWA,NT,0810,0889200600,,,123,19/12/2024,,,,,,,,,,,,,,,,,,,,"January 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40004833,PR-00006564,"Palmerston CFC ELC","Children's Integrated Management Services Ltd","Centre-Based Care","2 Brennan Court",FARRAR,NT,0830,0889449224,0889416433,,60,01/07/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2019","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","May 2019",,"October 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40004874,PR-40004538,"Gunbalanya Creche","Gunbalanya Community School","Centre-Based Care","Lot 640",GUNBALANYA,NT,0822,0889790181,,,24,01/07/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Dec 2022","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Feb 2017",,"October 2025",Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,07:30,16:00,07:30,16:00,07:30,16:00,07:30,15:30,07:30,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40004875,PR-40004694,"Manayingkarirra Child and Family Centre","Maningrida School Council Inc.","Centre-Based Care","Lot 473 School Road",MANINGRIDA,NT,0822,"Jill 0425384413/Emily 0477000935",,,30,01/07/2015,"Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Dec 2024","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Dec 2021",,"September 2025",Yes,No,No,No,No,No,No,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,,,,,,,,,,,,,,,Yes
SE-40000860,PR-00007095,"Casuarina Street OSHC","Kentish Community Services Ltd.","Centre-Based Care","Casuarina Street Primary School, Casuarina Street",KATHERINE,NT,0850,0491097076,N/A,,60,07/06/2013,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Sep 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2016",04/03/2024,"July 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:35,17:35,14:35,17:35,14:35,17:35,14:35,17:35,14:35,17:35,,,,,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,,,,,No
SE-00002605,PR-00001275,"Yuendumu Preschool","Department of Education and Training","Centre-Based Care","Conniston Rd",YUENDUMU,NT,0872,0889564011,0889564001,,58,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2019","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2016",,"December 2025",No,Yes,No,No,No,No,No,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002606,PR-00001296,"Yulara Child Care Centre","Yulara Child Care Centre Inc","Centre-Based Care","Winmati Street",YULARA,NT,0872,"0498 067 507",0889562053,,37,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Nov 2022","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","May 2017",,"November 2025",Yes,No,No,No,No,No,No,07:45,17:30,07:45,17:30,07:45,17:30,07:45,17:30,07:45,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002608,PR-00001283,"Murraya Children's Centre","Territory Child Care Group Incorporated","Centre-Based Care","175 Leanyer Drive",LEANYER,NT,0812,0889271080,,,90,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2019",,"April 2025",Yes,No,No,No,No,No,No,0700,1800,0700,1800,0700,1800,0700,1800,0700,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002610,PR-00001285,"Central Australian Community Toy Library 3 Year Old Kindy","The Central Australian Community Toy Library Inc","Centre-Based Care","Shop 8 Diarama Village","ALICE SPRINGS",NT,0870,"08 8952 6720",89529567,,24,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2019",,"December 2025",No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,08:30,14:30,12:00,14:30,08:30,14:30,,,,,,,,,,,08:30,14:30,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002611,PR-00007095,"Kentish Early Learning Centre Tennant Creek","Kentish Community Services Ltd.","Centre-Based Care","Cnr Memorial Drive and Thompson Street","TENNANT CREEK",NT,0860,0889621128,,,50,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2020",12/10/2020,"August 2025",Yes,No,No,No,No,No,No,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011884,PR-00006564,"Wanguri Outside School Hours Care","Children's Integrated Management Services Ltd","Centre-Based Care","46 Gsell Street",WANGURI,NT,0810,0889457954,,,95,28/12/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2021","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Oct 2018",28/01/2019,"July 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40008302,PR-00002539,"Camp Australia - Ludmilla Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","Ludmilla Primary School, 41 Bagot Rd",LUDMILLA,NT,0820,0417837941,,"1. At least one educator is to be a consistent staff member at each service, at all times. This must be someone that holds at least a responsible person delegation or higher.
2. All responsible persons are to be fully inducted to each service they are designated at. This induction must be specific to the service and reflect service specific considerations. Evidence must be able to be provided on request.
3. An induction document is created for each NT service that includes updated information specific to the service. This must include consideration to service and provider specific responses to incident reporting, checking authorised persons, actioning health needs of children and emergency management and procedures. Evidence of the induction documents development must be provided to the regulatory authority within 30 days of the date of the condition being applied.
4. The induction document must be updated and monitored by approved provider and nominated supervisor regularly.
5. Evidence of all staff having read and understood the service specific induction must be able to be recorded and demonstrated on request.",45,25/01/2017,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2022","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jan 2021",,"July 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,,,,,,,,,,,,,,,No
SE-40008698,PR-40028718,"Journey Early Learning Centre - Millner","Journey ELC Pty Ltd","Centre-Based Care","10 Osgood Drive",EATON,NT,0820,0879293733,,,168,27/01/2017,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2018",15/09/2025,"August 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40026319,PR-40028718,"Journey Early Learning Centre - Nightcliff","Journey ELC Pty Ltd","Centre-Based Care","69 Progress Drive",NIGHTCLIFF,NT,0830,0879293722,,,100,29/05/2023,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2025",,,,,,,,,,,"February 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40003498,PR-00001260,"Haileybury Rendall Early Learning Centre","Haileybury Rendall School","Centre-Based Care","Berrimah Road, Berrimah",DARWIN,NT,0828,0889222509,0889222552,,74,27/01/2015,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2019","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Exceeding NQS","Exceeding NQS","Working Towards NQS","Sep 2016",,"November 2025",Yes,No,No,No,No,No,No,07:15,17:45,07:15,17:45,07:15,17:45,07:15,17:45,07:15,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
