"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-00010200,,"ISNAH PTY LTD ATF ADEETA FAMILY TRUST","The Trustee for ADEETA FAMILY TRUST","GPO BOX 563",BRISBANE,QLD,4001,21/11/2024,
PR-00010218,,"IY LEARNING PTY LTD",,"89 AMARINA AV",ASHGROVE,QLD,4060,18/11/2024,
PR-00010227,,"Arthur Street Early Learning Pty Ltd as Trustee for Sorell Child Care Trust","Arthur Street Early Learning","PO BOX 2249","SURFERS PARADISE",QLD,4217,07/08/2025,"1.	The approved provider must provide evidence to the relevant regulatory authority, upon request, that all nominated supervisors, persons in day-to-day charge, and staff members at each education and care service under its operation have: 
o	been made aware of the service’s policies and procedures 
o	been informed how compliance and application of the policies and procedures will be monitored. 2.	To ensure that the approved provider meets their reporting obligations under the National Law, upon request by the relevant regulatory authority, the approved provider must provide evidence of:
o	an internal reporting system for each education and care service under its operation that enables all nominated supervisors, persons in day-to-day charge, and staff members to promptly escalate to the approved provider,
o	how this system will be monitored and reviewed. 3.	The approved provider must submit a support management plan to the relevant regulatory authority for each education and care service prior to commencing operations. The plan should include but not limited to:
o	support measures in place for all nominated supervisors, persons in day-to-day charge, and staff members during the first twelve (12) months of operation
o	a schedule of visits by the provider’s representatives to oversee and support quality practices, 
o	strategies to ensure ongoing compliance and continuous improvement in service delivery."
PR-00010288,,"HH BURPENGARY EAST PTY LTD","Happy Hearts Childcare Burpengary East","PO BOX 2328",RUNCORN,QLD,4113,22/01/2025,
PR-00010289,,"HH RBP PTY LTD","Peak Childcare Redbank Plains","PO BOX 2328",RUNCORN,QLD,4113,22/01/2025,
PR-00010290,,"BELLS VALLEY AUSTRALIA PTY LTD","Peak Childcare Morayfield","PO BOX 2328",RUNCORN,QLD,4113,22/01/2025,
PR-00010292,,"31ST EDGE PTY LTD","31st Edge Pty Ltd","PO BOX 952","SOUTHPORT BC",QLD,4215,24/12/2024,
PR-00010312,,"KKIDS ROTHWELL PTY LTD ATF KKIDS ROTHWELL TRUST","KALEIDOSCOPE KIDS EARLY LEARNING CENTRE ROTHWELL","PO BOX 5518","WEST END",QLD,4101,28/02/2025,
PR-40022005,,"FOWLER PROPERTY INVESTMENTS PTY LTD","Leading Edge Childcare","25 SEVILLE ST",BELLMERE,QLD,4510,28/01/2020,
PR-40022031,,"Thornlands Play and Learn Centre Pty Ltd",,"U 421  30 Macrossan St","BRISBANE CITY",QLD,4000,30/01/2020,
PR-40022075,,"EMBRACE FAMILY DAY CARE PTY LTD","Embrace Family Day Care","23 Edgar St","BOWEN HILLS",QLD,4006,28/02/2020,
PR-40022086,,"Fuller Roberts Pty Ltd",,"14 Shetland Pl",KELSO,QLD,4815,11/06/2020,
PR-40022111,,"6th Edge Pty Ltd ATF 6th Edge Unit Trust","6th Edge Pty Ltd ATF 6th Edge Unit Trust","PO Box 952","SOUTHPORT BC",QLD,4215,16/01/2020,
PR-40022145,,"Bahrs Scrub Early Learning Pty Ltd Atf ELC Unit Trust","Bahrs Scrub Early Learning","PO Box 239",CLEVELAND,QLD,4163,06/03/2020,
PR-40022156,,"GOLDEN SUNFLOWER (QLD) PTY LTD",,"66 Cooper Crescent",ROCHEDALE,QLD,4123,12/03/2020,
PR-40022250,,"LOGANLEA EARLY LEARNING PTY LTD","Loganlea Early Learning Centre","40 Monash Road",LOGANLEA,QLD,4131,12/03/2020,
PR-40022276,,"DELTA FAMILY DAY CARE PTY LTD","DELTA FAMILY DAY CARE","25 Voyager Dr",KURABY,QLD,4112,14/05/2020,
PR-40022278,,"Thurel Pty Ltd as Trustee for Thurel Trust",,"PO BOX 165,","VIRGINIA BC",QLD,4014,12/03/2020,
PR-40022320,,"EVERTON PARK PRIMARY P&C ASSOCIATION","Everton Park State School P&C Association","Everton Park State School, Deakin St","EVERTON PARK",QLD,4053,08/06/2020,
PR-40022350,,"Dianna Kimball","A Little Fascination","14499 Bunya Hwy",WONDAI,QLD,4606,13/07/2020,
PR-40022400,,"JRMA Industries Pty Ltd","La Petite Montessori","27 Pepperwood Rd",BONOGIN,QLD,4213,12/02/2020,
PR-40022410,,"SAMRAD PTY LTD as Trustee for TM Samra Family Trust",,"8 Cooroy St","FOREST LAKE",QLD,4078,25/05/2020,
PR-40022425,,"GREEN LEAVES (WA2) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,03/03/2020,
PR-40022439,,"KING'S CHURCH LTD","King's Outside of School Hours Care","King's Church, 68 Gemvale Rd","REEDY CREEK",QLD,4227,22/05/2020,
PR-40022461,,"118 VULTURE ST PTY LTD ATF 118 VULTURE ST TRUST","Cottage Grove Early Learning Centre","428 Montague Road, West End","WEST END",QLD,4101,30/04/2020,
