ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00009988,PR-00005936,"Lady Gowrie - South Hobart Education and Care Service","Lady Gowrie Tasmania Inc.","Centre-Based Care","South Hobart Primary School, 24 - 26 Weld Street","SOUTH HOBART",TAS,7004,0362140370,,,89,01/01/2012,"Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2020",,"April 2025",Yes,No,No,Yes,Yes,Yes,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00009990,PR-00005936,"Lady Gowrie - Swansea Education and Care Service","Lady Gowrie Tasmania Inc.","Centre-Based Care","1 Arnol Street",SWANSEA,TAS,7190,0362578799,0362578956,,28,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2021","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2015",,"September 2025",Yes,No,No,Yes,No,Yes,No,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-00009991,PR-00005936,"Lady Gowrie - Taroona Outside School Hours Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","Taroona Primary School, 104 Channel Highway",TAROONA,TAS,7053,0362306826,0362306811,,46,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2018",,"April 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00009992,PR-00005936,"Lady Gowrie - The Launceston Preparatory After School Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","117-119 Elphin Road",NEWSTEAD,TAS,7250,0417655311,,,24,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Jun 2017",,"December 2025",No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009994,PR-00005936,"Lady Gowrie - University Community Child Centre (Newnham)","Lady Gowrie Tasmania Inc.","Centre-Based Care","1 Newnham Drive",NEWNHAM,TAS,7248,0363243731,,,87,01/01/2012,"Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Jun 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Feb 2019",,"June 2025",Yes,No,No,No,No,No,No,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009995,PR-00005936,"Lady Gowrie - University South Education and Care Service","Lady Gowrie Tasmania Inc.","Centre-Based Care","2 Grace Street","SANDY BAY",TAS,7005,0362262088,0362267163,,113,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Sep 2024","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jan 2019",,"August 2025",Yes,No,No,No,No,No,No,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009996,PR-00005936,"Lady Gowrie - University Community Outside School Hours Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","1 Brooks Road",NEWNHAM,TAS,7248,0438109367,,,70,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2023","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2017",,"September 2025",No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,18:15,07:45,18:15,07:45,18:15,07:45,18:15,07:45,18:15,,,,,No
SE-00009997,PR-00005936,"Lady Gowrie - University Mowbray After School Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","Mowbray Heights Primary School, Cadorna Street","MOWBRAY HEIGHTS",TAS,7248,0438109367,,,45,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2018",,"August 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,No
SE-00009999,PR-00005937,"Launceston Church Grammar School Early Learning Programme and OSHC","Launceston Church Grammar School","Centre-Based Care","10 Lyttleton St","EAST LAUNCESTON",TAS,7250,0363365900,"03 6336 5929","A maximum of 30 children in the OMAGH building at any one time.",70,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2020","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2016",,"May 2025",Yes,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,No
SE-00010001,PR-00009657,"Lenah Valley Childcare and Early Learning Centre","TAZZY EARLY LEARNING PTY LTD","Centre-Based Care","1 Wilks Road","LENAH VALLEY",TAS,7008,0362280927,0362280000,,96,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2020",31/01/2025,"March 2025",Yes,No,No,Yes,Yes,Yes,No,06:30,18:30,06:30,18:30,06:30,14:00,06:30,18:30,06:30,18:30,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,15:00,18:30,15:00,18:30,15:00,18:30,15:00,18:30,15:00,18:30,,,,,,,,,,,,,,,,,,,No
SE-00010003,PR-00005939,"Lipscombe Child Care Services","Lipscombe Child Care Services Inc","Centre-Based Care","2 Lipscombe Avenue","SANDY BAY",TAS,7005,"03 6225 1418","03 6225 0208",,45,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2025","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2020",,"February 2025",Yes,No,No,No,No,No,No,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010005,PR-00005939,"Lipscombe Child Care Services - Nutgrove Annexe","Lipscombe Child Care Services Inc","Centre-Based Care","Sandy Bay Infant School, 568 Sandy Bay Road","SANDY BAY",TAS,7005,"03 6225 3241","03 6225 0208",,86,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2024","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2018",,"March 2025",Yes,No,No,Yes,Yes,Yes,No,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,,,,,07:45,09:00,07:45,09:00,07:45,09:00,07:45,09:00,07:45,09:00,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,,,,,,,,,,,,,,,No
SE-00010006,PR-00005939,"Seagulls Early Years and OSHC","Lipscombe Child Care Services Inc","Centre-Based Care","Waimea Heights Primary School, 12 Balfour Ct","SANDY BAY",TAS,7005,0362251418,0362250208,,110,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2021","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2016",,"March 2025",Yes,No,No,Yes,Yes,Yes,No,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,,,,,07:45,09:00,07:45,09:00,07:45,09:00,07:45,09:00,07:45,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,,,,,No
SE-00010007,PR-00005940,"Little Bee Early Years Learning & Child Care Centre - Howrah","Little Bee Early Years Learning and Child Care Centre Pty Ltd ATF The Little Bee","Centre-Based Care","298 Clarence Street",HOWRAH,TAS,7018,"03 6247 8015","03 6247 8056",,20,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2023","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2018",,"August 2025",Yes,No,No,No,No,No,No,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010008,PR-00005940,"Little Bee Early Years Learning and Childcare Centre - Airport","Little Bee Early Years Learning and Child Care Centre Pty Ltd ATF The Little Bee","Centre-Based Care","5 Llanherne Drive",CAMBRIDGE,TAS,7170,"03 6248 5994",,,77,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2024","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2019",,"May 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010014,PR-00005914,"Malangenna Children's Centre","Devonport Child Care Centres Inc","Centre-Based Care","20-36 Valley Rd",DEVONPORT,TAS,7310,0364246747,,,80,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Dec 2023","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Nov 2018",,"February 2025",Yes,No,No,No,No,No,No,6.30,18.30,6.30,18.30,6.30,18.30,6.30,18.30,6.30,18.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010015,PR-00005936,"Lady Gowrie - Midway Point Education and Care Service","Lady Gowrie Tasmania Inc.","Centre-Based Care","17 -19 Penna Road","MIDWAY POINT",TAS,7171,0362306872,,"The approved provider must ensure that the temporary waiver of regulation 132(1) is only applied on the ECT’s non-working day.",38,01/01/2012,"Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Nov 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2020",24/10/2016,"September 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010020,PR-00005890,"Miandetta Children's Centre","Ackar Pty Ltd","Centre-Based Care","Miandetta Primary School, 86A Berrigan Road Miandetta",DEVONPORT,TAS,7310,0364232122,0364231581,,99,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2020",,"August 2025",Yes,No,No,Yes,Yes,Yes,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00010022,PR-00005928,"Milpara Early Learning Centre","J & L Enterprises Pty Ltd","Centre-Based Care","Burnie Primary School, 15a Van Diemens Crescent",BURNIE,TAS,7320,0364334792,,,57,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2021","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2015",02/02/2015,"October 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010023,PR-00005928,"Milpara Outside School Hours Care","J & L Enterprises Pty Ltd","Centre-Based Care","Burnie Primary School, 15a Van Diemens Crescent",BURNIE,TAS,7320,0364305773,0364316773,,75,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2022","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Feb 2016",02/02/2015,"April 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:30,18:30,14:30,18:30,14:30,18:30,14:30,18:30,14:30,18:30,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,No
SE-00010024,PR-00005944,"Mount Carmel Outside School Hours Care","Mount Carmel College","Centre-Based Care","Mt Carmel College, 361 Sandy Bay Rd","SANDY BAY",TAS,7005,0362167918,0362167999,"The approved provider must ensure that the waiver for regulation 126(1)(a) is only used in the circumstances applied for in waiver application - for senior staff member (EG) to be able to close two afternoons per week.",45,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2021","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2018",,"March 2025",Yes,No,No,Yes,Yes,Yes,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,07:30,08:30,07:30,08:30,07:30,08:30,07:30,08:30,07:30,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00010025,PR-00005896,"Mountain View Child Care Centre","Adventure Patch","Centre-Based Care","Kingston Primary School, Church Street",KINGSTON,TAS,7050,0362271410,0362271104,,94,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Sep 2019",,"September 2024",Yes,No,No,No,No,No,No,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010028,PR-40002776,"Newstead Child Care Centre","CCCT PTY LTD","Centre-Based Care","59B Amy Road",NEWSTEAD,TAS,7250,0363449088,,,106,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2025","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2019",26/09/2024,"May 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010030,PR-00005946,"Family Day Care Tasmania","Thrive Group Tasmania Inc","Family Day Care","59d Amy Road",NEWSTEAD,TAS,7250,0363411555,0363449493,"The approved provider must ensure that the number of family day care educators employed, engaged or registered with the service does not exceed 75 1. The temporary waiver of regulation 124(3) is only to be applied to the residences at 38 Cotton Street, Latrobe Tasmania, and 102 Mersey Main Road, Spreyton Tasmania. 
2. The approved provider is required to provide the Tasmanian Regulatory Authority with documented strategies and a supporting action plan by 30 November 2025, 
detailing how the existing dual educator models operating at residences: 38 Cotton Street, Latrobe Tasmania, and 102 Mersey Main Road, Spreyton Tasmania, will become compliant with legislative requirements currently in force under the National Quality Framework.
3. The approved provider is required to take every reasonable step to implement the strategies and action plan as determined from condition 2.
4. The approved provider is required to provide documented evidence of its implementation and an updated action plan to the Tasmanian Regulatory Authority on a fortnightly schedule.",,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2024","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Jun 2020",,"July 2025",No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010031,PR-00005946,"Scottsdale Early Learning Service","Thrive Group Tasmania Inc","Centre-Based Care","Scottsdale Primary School, 41 Mary St",SCOTTSDALE,TAS,7260,"03 6352 4484","03 6352 4484",,24,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2021","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Jun 2017",,"March 2025",Yes,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,,,,,No
SE-00010032,PR-40002776,"Oakdowns Early Learning Centre","CCCT PTY LTD","Centre-Based Care","4 Millview Drive",OAKDOWNS,TAS,7019,0362476589,,,78,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2021","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jun 2019",31/03/2015,"October 2025",Yes,No,No,No,No,No,No,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010033,PR-00005896,"Ocean View Child Care Centre","Adventure Patch","Centre-Based Care","177b Roslyn Ave","BLACKMANS BAY",TAS,7052,0362271194,0362292260,,77,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","May 2016",,"November 2025",Yes,No,No,No,No,No,No,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010035,PR-00005936,"Lady Gowrie Pedder Patter Education and Care Centre","Lady Gowrie Tasmania Inc.","Centre-Based Care","21 Pedder Street","SOUTH LAUNCESTON",TAS,7249,0363449993,,,50,01/01/2012,"Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Aug 2022","Significant Improvement Required","Significant Improvement Required","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Significant Improvement Required","Jun 2021",01/07/2021,"July 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010036,PR-00005936,"Lady Gowrie Education and Care Centre - West Launceston Primary","Lady Gowrie Tasmania Inc.","Centre-Based Care","24-38 Basin Road","WEST LAUNCESTON",TAS,7250,0363449993,,,17,01/01/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jan 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2018",01/07/2021,"April 2025",Yes,No,No,Yes,Yes,Yes,No,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00010037,PR-00005905,"Penguin Fun Club Outside School Hours Care","Central Coast Council","Centre-Based Care","Penguin District School, 105-125 Ironcliff Road",PENGUIN,TAS,7316,0364253505,,,58,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2021","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2015",,"April 2025",No,No,No,Yes,No,Yes,No,,,07:00,09:00,07:00,09:00,07:00,09:00,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
