"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-40008692,,"Kinderland Academy Pty Ltd ATF Kinderland Academy Trust","Kinderland Academy Liverpool","40 Harold St",MATRAVILLE,NSW,2036,31/08/2016,
PR-40008701,,"Mandeep Kaur","Play `n` Learn Early Learning Centre","U 1  6 Granholm Gr","MELTON WEST",VIC,3337,23/12/2016,
PR-40008713,,"Good Hands NSW Pty Ltd","Good Hands NSW Pty Ltd","3 Benning Ave","SOUTH TURRAMURRA",NSW,2074,14/09/2016,
PR-40008716,,"De Courcy Dutton Blackwood Pty Ltd","De Courcy Dutton Blackwood Pty Ltd","U 55  12-16 Wallis St",FORSTER,NSW,2428,16/08/2016,
PR-40008719,,"Green Leaves (VIC) Early Learning Centres Pty Ltd",,"U 3  8 Miller St",MURARRIE,QLD,4172,29/08/2016,
PR-40008724,,"Green Leaves (VIC2) Early Learning Centres Pty Ltd",,"PO Box 549",BULIMBA,QLD,4171,29/08/2016,
PR-40008732,,"Amana Childcare Academy Pty Ltd","Amana Child Care Academy","73 Milner Rd",GUILDFORD,NSW,2161,19/08/2016,
PR-40008740,,"Little Story Family Day Care Scheme Pty Ltd","LITTLE STORY FAMILY DAY CARE SCHEME PTY LTD","33 Midwood St",WISHART,QLD,4122,02/12/2016,
PR-40008758,,"Bright Little Stars Pty Limited ATF Bright Little Stars Trust",,"111 Greville St",CHATSWOOD,NSW,2067,15/08/2016,
PR-40008768,,"Mellissa Jane Amirilayeghi","Lizzards Preschool, Before & After School care & Vacation care","12 Disraeli rd","WINSTON HILLS",NSW,2153,11/08/2016,
PR-40008769,,"TRISKELION GROUP PTY. LTD. ATF TRISKELION UNIT TRUST","KOOL KIDZ RAVENHALL PTY.LTD.","3 Nexus St",RAVENHALL,VIC,3023,19/12/2016,
PR-40008809,,"Samantha Jones","Little Hands Preschool Boambee","9a Eurabalong Rd",BURRANEER,NSW,2230,30/09/2016,
PR-40008814,,"Kids Circle PTY LTD",,"U 306  7 Gladstone Pde",LINDFIELD,NSW,2070,07/09/2016,
PR-40008823,,"ALL DAY LONG PTY LTD","All day long","33 Aquilla Avenue",TORQUAY,VIC,3228,19/10/2016,
PR-40008828,,"True North Childcare (Inc)",,"19 Scaphella Ave",MULLALOO,WA,6027,30/09/2016,
PR-40008833,,"BRIGHT STAR OSCH PTY LTD",,"3 Grebe Ct","LAIDLEY HEIGHTS",QLD,4341,30/08/2016,
PR-40008846,,"Ascot Childcare Pty Ltd as Trustee for Ascot Childcare Trust",,"442 Beckett Road","BRIDGEMAN DOWNS",QLD,4035,28/10/2016,
PR-40008847,,"Sachiko Yoo","Blue Wave Driving Academy","11a Coramba Street","NORTH BALGOWLAH",NSW,2093,14/09/2016,
PR-40008852,,"VALDAENA PTY LTD","Bright Start Preschool Bateau Bay","Unit 1  6 Bulli Place","GLENNING VALLEY",NSW,2261,15/08/2016,
PR-40008858,,"Lachlan OSHC Pty Ltd",,"345c Macquarie Street",DUBBO,NSW,2830,10/11/2016,
PR-40008863,,"Altona Early Learning Centre Pty Ltd ATF Azzopardi Family Trust","Altona Early Education Centre Pty Ltd","40 Sargood St",ALTONA,VIC,3018,16/01/2017,
PR-40008873,,"Tustin Developments No.3 Pty Ltd as Trustee for Tustin Investment Trust No. 3",,"PO Box 339",PADDINGTON,QLD,4064,19/09/2016,
PR-40008883,,"I AM Montessori Pty Ltd","I AM Montessori","THE HILLS MONTESSORI CHILDCARE, 1 VERWOOD CT","ALEXANDRA HILLS",QLD,4161,27/10/2016,
PR-40008885,,"MindChamps Early Learning 1 Pty. Limited",MINDCHAMPS,"10 DARCY ST",PARRAMATTA,NSW,2150,07/09/2016,
PR-40008889,,"Wyong Baptist Church",,"PO Box 550",WYONG,NSW,2259,17/11/2016,
PR-40008890,,"Reeya's Family Day Care","Reeya's Family Day Care","36 Spicer Crescent",ARALUEN,NT,0870,04/10/2016,
PR-40008896,,"1st Impressions Education Group Pty Ltd","1st Impressions Education Group Pty Ltd","179-181 Main North Rd",NAILSWORTH,SA,5083,01/11/2016,
PR-40008905,,"Highfields Gardens Childcare Pty Ltd as Trustee for Highfields Gardens Trust","Highfields Gardens Child Care Centre","PO BOX 1441",MILTON,QLD,4064,18/11/2016,
PR-40008907,,"Waterloo CCC Pty Limited ATF for Waterloo CCC Unit Trust","Greenwood Waterloo","PO Box 515","VARSITY LAKES",QLD,4227,14/09/2016,
PR-40008908,,"Homebush CCC Pty Limited ATF Homebush CCC Unit Trust","Greenwood Homebush","PO Box 515","VARSITY LAKES",QLD,4227,14/09/2016,
PR-40008931,,"Neeta Bhatnagar",,"14 Kerr St",HORNSBY,NSW,2077,07/12/2016,
PR-40008940,,"JOSHUA EMERTON PTY LTD",,"66 Belford St",BROADMEADOW,NSW,2292,19/08/2016,
PR-40008958,,"K.A COSTER & M.T MCPHERSON","Bee Active On Holidays","15 Pettit Street",WARRAGUL,VIC,3820,29/11/2016,
PR-40008964,,"Building Blocks Pre-School PTY LTD","Building Blocks Pre-School","11 Willow Place","BASS HILL",NSW,2197,31/08/2016,
PR-40008969,,"ELC Partners Pty Ltd ATF Benjamin Partners Trust","Reggio Emilia Early Learning Centre Parramatta Station","PO Box 712",PARRAMATTA,NSW,2124,21/09/2016,
PR-40008971,,"Montessori Standard Pty Ltd",,"Eucalyptus Montessori, 84 Summerland Circuit",KAMBAH,ACT,2902,21/09/2016,
PR-40008984,,"EARLY EXPLORERS PTY. LTD.",,"8 Royal Oak Place","WEST PENNANT HILLS",NSW,2125,21/09/2016,
PR-40009003,,"Outlook Early Learning Centre Pty Ltd","Outlook Early Learning Centre Pty Ltd","78c Bradleys Rd","NORTH AVOCA",NSW,2260,11/11/2016,
PR-40009007,,"AUSTRALIAN CHILDCARE PTY LTD","Australian Child Care","126 Thyra Road",MOAMA,NSW,2731,30/09/2016,
PR-40009019,,"SHIRLEY ROBERTSON CHILDRENS CENTRE INC","Shirley Robertson Children's Centre","1A Cameron Street",COBURG,VIC,3058,21/11/2016,
PR-40009020,,"MOTHER DUCK (GAYTHORNE) PTY LTD","Mother Duck Childcare and Pre School Centre, Gaythorne","U 12  141 Shore St W",CLEVELAND,QLD,4163,14/09/2016,
PR-40009033,,"KOOL KIDZZ PTY LTD","Kool HQ","18 Duncan St",MAROUBRA,NSW,2035,06/09/2016,
PR-40009034,,"Smartland Property Pty Ltd",,"PO Box 10574","SOUTHPORT BC",QLD,4215,25/01/2017,
PR-40009037,,"JIJO FAMILY DAY CARE PTY LTD",,"523 Mains Rd",MACGREGOR,QLD,4109,15/09/2016,
PR-40009038,,"RENAE GILLIES","Boolaroo Kids Club","U 4 41, Walker Street","WARNERS BAY",NSW,2282,22/09/2016,
PR-40009046,,"LICA GROUP PTY LTD",LICA,"U 3  23 Botany St","BONDI JUNCTION",NSW,2022,21/09/2016,
PR-40009049,,"Eden Academy Childcare Pty Ltd",,"PO BOX 5212","GOLD COAST MC",QLD,9726,18/10/2016,
PR-40009064,,"TRALYSSA PTY LTD","Enchanted Forest Early Learning - Chermside","4 Crake Pl","MANGO HILL",QLD,4509,26/09/2016,
PR-40009067,,"Green Leaves (TAS) Early Learning Centres Pty Ltd",,"U 3  8 Miller St",MURARRIE,QLD,4172,04/10/2016,
PR-40009068,,"Green Leaves (VIC3) Early Learning Centres Pty Ltd",,"U 3  8 Miller St",MURARRIE,QLD,4172,04/10/2016,
PR-40009069,,"Green Leaves (SA3) Early Learning Centres Pty Ltd",,"PO Box 549",BULIMBA,QLD,4171,04/10/2016,
PR-40009070,,"INSPIRA KIDS EARLY LEARNING CENTRE SHEPPARTON PTY. LTD.","Inspira Kids Early Learning Centre","Suite 220 Rooftop Level, Gladstone Park Shopping Centre","GLADSTONE PARK",VIC,3043,02/12/2016,
PR-40009072,,"Eadie & Eadie Pty Ltd ATF The Eadie Family Trust",,"U 16  7 Springfield Ave","POTTS POINT",NSW,2011,25/11/2016,
PR-40009073,,"Green Leaves (SA) Early Learning Centres Pty Ltd",,"U 3  8 Miller St",MURARRIE,QLD,4172,04/10/2016,
PR-40009078,,"LANG PARK EARLY LEARNING CENTER AND KINDERGARTEN PTY LTD","Lang Park Early Learning Centre and Kindergarten","185 Warrandyte Rd",LANGWARRIN,VIC,3910,21/10/2016,
PR-40009080,,"Ashbury Troopers Pty Ltd ATF Little Troopers Childcare Ashbury","Little Troopers Childcare Ashbury","2 First St",ASHBURY,NSW,2193,21/09/2016,
PR-40009107,,"The Learning Cove Early Education Pty Ltd","The Learning Cove Early Education Pty Ltd","PO Box 150","CLIFTON BEACH",QLD,4879,03/03/2017,
PR-40009115,,"Lana Anderson","Green Meadows Preschool","21 Acacia Ave",GWYNNEVILLE,NSW,2500,21/09/2016,
PR-40009117,,"E BOLT & J.R HUNT","Tween FOMO","24 Blucher St","FERNTREE GULLY",VIC,3156,08/05/2017,
PR-40009121,,"Hart Oxygen Group Pty Ltd as Trustee for Hatia Family Unit Trust","Little Harvard Early Learning Campus","61 PIONEER DR",KURABY,QLD,4112,26/09/2016,
PR-40009125,,"Kidsgrow Holdings Pty Ltd",,"8 Drogheda Cl",UNDERWOOD,QLD,4119,26/10/2016,
PR-40009134,,"SCA LATOUCHE NOMINEES PTY. LTD. ATF LATOUCHE FAMILY TRUST","LA GRANDE RECRE","16 McFarlane Ct",HIGHETT,VIC,3190,19/12/2016,
PR-40009139,,"Holland Park Childcare Pty Ltd as Trustee for Holland Park Child Care Centre Trust",,"7 Monnow Pl",CARINA,QLD,4152,27/10/2016,
PR-40009143,,"THRIVE EARLY LEARNING CENTRES PTY LTD","Thrive Early Centre Artarmon","57 Connells Point Rd","SOUTH HURSTVILLE",NSW,2221,18/01/2017,
PR-40009150,,"Hall-Thorpe Sports Pty Ltd as Trustee for Rose-Hume Family Trust",,"PO Box 262",SOUTHTOWN,QLD,4350,28/09/2016,
PR-40009155,,"Coast Services Group Limited","Coast Services Group Limited","PO Box 87",OURIMBAH,NSW,2258,12/10/2016,
PR-40009161,,"BARNAWARTHA PRIMARY SCHOOL COUNCIL","Barnawartha Primary School","Barnawartha Primary School, 11-17 Stanley St",BARNAWARTHA,VIC,3688,21/10/2016,
PR-40009176,,"NEYABOTHA PTY LTD as trustee for Neyabotha Trust","Explore and Develop Umina","204 West St","UMINA BEACH",NSW,2257,25/11/2016,
PR-40009178,,"SWEDISH BILINGUAL CHILD CARE CENTRE PTY LTD","SWEDISH BILINGUAL CHILD CARE CENTRE","6 Alata Pl",DUNCRAIG,WA,6023,08/11/2016,
PR-40009180,,"Kool Kids Yacht Street Child Care Pty Ltd",,"Unit 4, 102 Queen Street",SOUTHPORT,QLD,4215,05/10/2016,
PR-40009186,,"The Association For Parent Controlled Christian Schools at Brisbane","Westside Christian College Kindergarten","Westside Christian College, 65 Stuart St",GOODNA,QLD,4300,27/10/2016,
PR-40009187,,"Bambini Hampton Pty Ltd","Bambini Hampton Pty Ltd","20B Armstrong Street","MIDDLE PARK",VIC,3206,18/11/2016,
PR-40009215,,"Paisley Park Early Learning Centres (No.4) Pty Ltd ATF Paisley Park ELC (No.4) Unit Trust",,"Edney Ryan, Level 2 357 Military Rd",MOSMAN,NSW,2088,23/11/2016,
PR-40009226,,"Ever After Boutique Pty Ltd as Trustee for The Evans Family Trust","Belrose Early Learning Centre","12 Seychelles Ct","BURLEIGH WATERS",QLD,4220,14/11/2016,
PR-40009230,,"Bright Little Stars No.2 Pty Limited ATF Bright Little Stars No.2 Trust",,"111 Greville St",CHATSWOOD,NSW,2067,30/09/2016,
PR-40009232,,"OUR LADY'S SCHOOL WANGARATTA SCHOOL COUNCIL","Our Lady's Primary School","1-5 Ford St",WANGARATTA,VIC,3677,23/12/2016,
PR-40009234,,"FDC EDUCATORS UNITED SCHEME PTY LTD","FDC UNITED EDUCATORS SCHEME","146 Flood St",LEICHHARDT,NSW,2040,20/02/2017,
PR-40001786,,"Inas Tofik Basha","Amana Kids Family Day Care","15 Cypress St",HEATHWOOD,QLD,4110,04/08/2014,
PR-40001787,,"BRITE KORNER FAMILY DAY CARE PTY LTD",,"1 Harold Reinhardt Dr","REDBANK PLAINS",QLD,4301,02/06/2014,
PR-40001793,,"V & M CHILDREN SERVICES PTY. LTD ATF The Trustee for V & M UNIT TRUST",,"1 James Rd","GLEN WAVERLEY",VIC,3150,28/05/2014,
PR-40001794,,"Southern Cross Montessori Pty Ltd ATF Tormont Trust","Southern Cross Montessori PTY LTD ATF Tormont Trust","PO Box 999",GEELONG,VIC,3220,29/04/2014,
PR-40001797,,"Wallaby Childcare Wollert Pty Ltd","Wallaby Childcare Wollert Pty Ltd","115 Beach Road",SANDRINGHAM,VIC,3191,01/04/2014,
PR-40001799,,"LEADING LEAPS PTY LTD",,"58, Bartlett Crescent","HOPPERS CROSSING",VIC,3029,10/06/2014,
PR-40001801,,"WERRIMULL P-12 SCHOOL COUNCIL",,"5 MCDONALD ST",WERRIMULL,VIC,3496,17/10/2014,
PR-40001802,,"The Trustee for DEDK TRUST",,"9 Acacia St",CAMBERWELL,VIC,3124,09/04/2014,
PR-40001804,,"Arwa Abubaker",,"9   Carew St","MOUNT DRUITT",NSW,2770,30/04/2014,
PR-40001806,,"Ziba Orooji-Saisan",,"11 Swamp Gum Cl",PAKENHAM,VIC,3810,29/10/2014,
PR-40001807,,"Diar Education Pty Ltd",,"KIDZSPOT ELC, 29 Dilga Cres","Erskine Park",NSW,2759,05/05/2014,
PR-40001813,,"RHT Group Pty Ltd","Little Learners Child Care Centre","29 Georges Cres","GEORGES HALL",NSW,2198,30/04/2014,
PR-40001828,,"OMEGA CARE PTY LTD","OMEGA FAMILY DAY CARE","10 Birch Ave","DANDENONG NORTH",VIC,3175,22/05/2015,
PR-40001831,,"A JUBRAN & N JUBRAN","South West Family Day Care Centre","Unit 9, 4-10 Selems Parade",REVESBY,NSW,2212,23/05/2014,
PR-40001832,,"Sara Elorr",,"21 Powell St",CRAIGIEBURN,VIC,3064,17/12/2014,
PR-40001833,,"Early Education NSW Pty Ltd",,"PO BOX 5368",WOLLONGONG,NSW,2520,12/06/2014,
PR-40001835,,"LIBERTY FAMILY DAY CARE PTY LTD",,"U 60  11 Dasheng St",DOOLANDELLA,QLD,4077,11/06/2014,
PR-40001838,,"Jake Child Care Services Pty Ltd",,"20 Caroline Chisholm Dr","CAMDEN SOUTH",NSW,2570,30/04/2014,
PR-40001847,,"Batool Naz","NAZ FAMILY DAY CARE","U 3  179 Mimosa Rd",GREENACRE,NSW,2190,19/12/2014,
PR-40001850,,"FOREST EDUCATION GROUP PTY LTD","Aurora Early Learning Centre","249 Homebush Rd","STRATHFIELD SOUTH",NSW,2136,09/05/2014,
PR-40001855,,"Meira Jacob",,"56 Pegler Ave","SOUTH GRANVILLE",NSW,2142,09/05/2014,
PR-40001860,,"Naghma Haque",,"39 Old Kent Rd",GREENACRE,NSW,2190,30/04/2014,
PR-40001864,,"HAYAT BUSINESS SERVICES PTY. LTD.",,"PO Box 263","HURSTVILLE BC",NSW,1481,30/04/2014,
PR-40001871,,"Claremont Bright Beginnings Inc","Claremont Bright Beginnings Inc","PO Box 214",CLAREMONT,WA,6910,03/06/2014,
PR-40001881,,"SHERIF SHAHIN","CINDERELLA AND 7 KIDS FDC","16 Lambeth St","KINGS PARK",VIC,3021,12/06/2015,
PR-40001883,,"NORTHERN VICTORIA FINANCES LIMITED",,"42 Blake St",NATHALIA,VIC,3638,18/07/2014,
PR-40001888,,"EXIT PTY LTD ATF THE BODO FAMILY TRUST",,"15 Tootal Rd","SPRINGVALE SOUTH",VIC,3172,09/05/2014,
PR-40001894,,"Carlton House Child Care Pty Ltd as Trustee for Carlton House Child Care Trust","Carlton House Child Care Centre and Preschool","PO Box 4980","GOLD COAST MC",QLD,9726,22/07/2014,
PR-40001901,,"Pepita Wright",,"18 Salisbury Ct","CLEAR MOUNTAIN",QLD,4500,09/05/2014,
PR-40001905,,"ZHENGTING EDUCATIONAL INVESTMENT PTY LTD",,"28 Strada Cres","WHEELERS HILL",VIC,3150,24/06/2014,
PR-40001907,,"Vantage Education Pty. Ltd.",,,,,,29/05/2014,
PR-40001915,,"Australian Vietnamese Womens Association","Australian Vietnamese Womens Association","PO Box 1024","RICHMOND NORTH",VIC,3121,16/02/2015,
PR-40001916,,"Irene Migambi","Shalom Family Day Care","U 6  7-9 Forbes St","WARWICK FARM",NSW,2170,21/05/2014,
PR-40001917,,"SAMIAN PTY LTD","Child's Play","8 Neiley St",NEWTOWN,VIC,3220,13/06/2014,
PR-40001919,,"CHABAD ACT LIMITED",,"3 Gari Place",GIRALANG,ACT,2617,28/04/2014,
PR-40001922,,"Life Church Castle Hill Pre-Schools Pty Limited","Kings Road Long Day Care Preschool","1-3 Kings Rd","CASTLE HILL",NSW,2154,19/05/2014,
PR-40001925,,"LITTLE PILOTS LONG DAY CARE CENTRE PTY LTD","Little Pilots Long Daycare Centre","111 Gallipoli St","CONDELL PARK",NSW,2200,23/05/2014,
PR-40001935,,"Abdul Hamid Abdul Khalik",,"310 Clyde St","SOUTH GRANVILLE",NSW,2142,29/05/2014,
PR-40001936,,"Sacdiyo Abukar",,"U 6  66-68 Gordon Ave","SOUTH GRANVILLE",NSW,2142,29/08/2014,
PR-40001943,,"Rose Gardens' Children Pty Ltd ATF Rose Garden Investment Trust","Rose Garden Kids","71 South Gippsland Hwy",TOORADIN,VIC,3980,15/08/2014,
PR-40001948,,"CARECHOICE(AUST) Pty Ltd ATF CareChoice Business Trust",,"E7/2A Westall Road",CLAYTON,VIC,3168,10/07/2014,
PR-40001950,,"Kincoppal - Rose Bay School",,"2 Vaucluse Road",VAUCLUSE,NSW,2030,17/06/2014,
PR-40001951,,"GW Brookvale Pty Ltd",,"PO Box 515","VARSITY LAKES",QLD,4227,21/07/2014,
PR-40001957,,"MITCHELL STREET EARLY LEARNING CENTRE PTY LTD","Mitchell Street Early Learning Centre PTY LTD","74 Fairview Ave",NEWTOWN,VIC,3220,09/07/2014,
PR-40001959,,"Lilydaise Pty Ltd as Trustee for Coomera Clubhouse 2 Trust",,"bo Coomera Springs Boulevard, Coomera Springs",COOMERA,QLD,4209,14/08/2014,
PR-40001963,,"C NEWELL & K SCANLON PTY LTD",,"4 Cherry Hill Way","CHIRNSIDE PARK",VIC,3116,24/07/2014,
PR-40001974,,"CQ Leisure Investments Pty Ltd",,"SEAGULLS CLUB, 54-68 GOLLAN DR","TWEED HEADS WEST",NSW,2485,02/06/2014,
PR-40001979,,"Li Holdings (Qld) Pty Ltd as Trustee for The LJ & ZZ's Trust",,"6 Dando St",MACGREGOR,QLD,4109,10/06/2014,
PR-40001981,,"Pipdol Pty Ltd",,"UNIT 4 12 TERRIGAL ESP",TERRIGAL,NSW,2260,29/05/2014,
PR-40001983,,"The Combined Spiritual Association of Canberra Incorporated",,"4 Conyers Street",HUGHES,ACT,2605,20/05/2014,
PR-40001990,,"Syzan Early Learning Pty Ltd as Trustee for Syzan Early Learning 2 Trust",,"PO Box 73",NORTHGATE,QLD,4013,11/06/2014,
PR-40001991,,"YARA CHILDCARE CENTRES PTY LTD",,"2 Mala St",TRUGANINA,VIC,3029,08/09/2014,
PR-40001992,,"Mascari Group Pty Limited",,"1033 Pittwater Rd",COLLAROY,NSW,2097,12/06/2014,
PR-40001995,,"Abir Al Fadhly","Littel Star","U 4  18 Wanganella St",MILLER,NSW,2168,29/05/2014,
PR-40001996,,"Daphne's White Sapphires Pty Ltd as Trustee for D J Schokman Trust","Taigum Child Educare Centre","7 COLVILLEA CL",CARSELDINE,QLD,4034,03/06/2014,
PR-40001997,,"Claire Ekayapan","Simba Family Day Care","121 Moss Ave","MOUNT HELEN",VIC,3350,29/04/2015,
PR-40002000,,"MONTESSORI HOLDINGS PTY LTD","Young Minds Early Learning Centre","65 Mt Pleasant Rd",BELMONT,VIC,3216,24/07/2014,
PR-40002012,,"Brookes Street Early Education Pty Ltd","Brookes Street Early Education","89 Brookes Street","FORTITUDE VALLEY",QLD,4006,22/08/2014,
PR-40002022,,"Headstart Australia Pty Ltd as Trustee for Keeping Up With The Joneses Family Trust",,"15 Marshall St",WARWICK,QLD,4370,20/06/2014,
PR-40002036,,"PRESBYTERIAN SOCIAL SERVICES",,"PO Box 2196","STRAWBERRY HILLS",NSW,2012,17/07/2014,
PR-40002037,,"Paula Nadas","Paula Nadas (Bilingual Start)","5 Patricia Dr",FAWKNER,VIC,3060,04/05/2015,
PR-40002041,,"Four Little Ducks Pty Ltd",,"9 Swan St",GLADESVILLE,NSW,2111,30/06/2014,
PR-40002042,,"Burnett Respite Services Ltd",,"10 BAROLIN ST","BUNDABERG CENTRAL",QLD,4670,12/08/2014,
PR-40002066,,"Little Land Australia Pty Ltd",,"125 Wetherill St",SMITHFIELD,NSW,2164,27/06/2014,
PR-40002067,,"Neverland(NSW) Pty Limited",,"41-43 McLean St",LIVERPOOL,NSW,2170,18/07/2014,
PR-40002072,,"Karmai Community Children's Centre Inc",,"PO Box 85",KORUMBURRA,VIC,3950,10/07/2014,
PR-40002074,,"Academy of Training Pty Ltd",,"117 Banksia Rd",GREENACRE,NSW,2190,09/10/2014,
PR-40002076,,"Global Sky Childcare Southport Pty Ltd",,"190 Scarborough St",SOUTHPORT,QLD,4215,21/07/2014,
PR-40002079,,"Du Hee Kim","Miraz Education Centre","UNIT 1 307 VICTORIA AV",CHATSWOOD,NSW,2067,25/06/2014,
PR-40002091,,"Penelope May Hudson","Inglewood Academy","19a Sexton Road",INGLEWOOD,WA,6052,23/07/2014,
PR-40002092,,"POD Early Learning Centre Pty Ltd ATF The Trustee for POD HOLDINGS TRUST","POD Early Learning Centre Pty Ltd","PO Box 1047","BARWON HEADS",VIC,3227,24/07/2014,
PR-40002110,,"Peregian Beach College Early Learning Centre Limited",,"PO Box 101","PEREGIAN BEACH",QLD,4573,08/09/2014,
PR-40002118,,"DIGGERS REST PRIMARY SCHOOL COUNCIL",,"Plumpton Road","DIGGERS REST",VIC,3427,20/08/2014,
PR-40002121,,"Endeavour Early Education Dural Pty Ltd",,"43 Princes St","HUNTERS HILL",NSW,2110,04/08/2014,
PR-40002135,,"St Charbel Holdings Pty Ltd",,"4a Salter Rd","BOSSLEY PARK",NSW,2176,27/06/2014,
PR-40002148,,"LEARN AS YOU PLAY FAMILY DAY CARE PTY. LTD.","LEARN AS YOU PLAY FAMILY DAY CARE PTY. LTD.","32 Merle St","BASS HILL",NSW,2197,05/11/2014,
PR-40002152,,"WILLOWGUM EARLY LEARNING PTY LTD",,"10 Gilbertson St",ESSENDON,VIC,3040,11/08/2014,
PR-40002156,,"Cheeky Pandas Pty Ltd ATF Baltetsch Family Trust","Cheeky Pandas Family Day Care","55 Express Rd","LITTLE RIVER",VIC,3211,27/04/2015,
PR-40002159,,"ZACHARIA MADOL MAKENY",,"28b Moorebank Ave",MOOREBANK,NSW,2170,28/10/2014,
PR-40002164,,"PK CONCEPTS PTY LTD",,"3 Freda St",PANANIA,NSW,2213,28/07/2014,
PR-40002166,,"N & NP Investments Pty Ltd ATF Panagakos N & N Family Trust",,"148 AUGUSTA RD","LENAH VALLEY",TAS,7008,12/08/2014,
PR-40002170,,"LITTLE CHIEFS HOLDINGS PTY. LTD.",,"PO BOX 54",BRIGHTON,VIC,3186,24/07/2014,
PR-40002176,,"Rebecca Husseini","A & CT Family Day Care Scheme","7 Frederick Ave","SOUTH GRANVILLE",NSW,2142,28/11/2014,
PR-40002181,,"VKCC Investments Pty Ltd",,"PO Box 1072","COORPAROO DC",QLD,4151,14/08/2014,
PR-40002184,,"The Scholars Group Pty Ltd","The Scholars Group Pty Ltd","PO Box 85",LABRADOR,QLD,4215,26/08/2014,
PR-40002186,,"Wesley Community Services Limited",,"PO Box A5555","SYDNEY SOUTH",NSW,1235,15/09/2014,
PR-40002188,,"WILLIAM COADY PTY LTD","MONTEROSSO EARLY LEARNING","1193 Mornington-Flinders Rd","RED HILL",VIC,3937,11/08/2014,
PR-40002195,,"Cairns South Early Learning Centre Pty Ltd as Trustee for Cairns South Early Learning Centre Unit Trust",,"PO Box 165","VIRGINIA BC",QLD,4014,22/08/2014,
PR-40002197,,"FEL Child Care Centres 2 Pty Ltd",,"PO BOX 63",NUNDAH,QLD,4012,22/08/2014,
PR-40002204,,"Kamil Al Hamid","Paradise for Children","21 Helena St",AUBURN,NSW,2144,29/10/2014,
PR-40002206,,"Baker Street Childcare Education Pty Ltd",,"PO BOX 63",NUNDAH,QLD,4012,11/08/2014,
PR-40002209,,"NICWHITE P/L AS TRUSTEE FOR WHITE FAMILY TRUST","BRIGHT STARS EARLY LEARNING CENTRE","126 Ridge Rd",WHITTLESEA,VIC,3757,15/08/2014,
PR-40002215,,"Splendida Corporation Pty Ltd ATF 3 Babies Family Trust","Butterflies Play Centre","PO Box 391",COWARAMUP,WA,6284,14/08/2014,
PR-40002221,,"Bambini Aphrasia Pty Ltd","Bambini ELC Aphrasia","Level 1, 117-125 York Street","SOUTH MELBOURNE",VIC,3205,14/11/2014,
PR-40002223,,"OXFORD FALLS EARLY LEARNING CENTRE PTY LIMITED",,"47 Bridge Rd",HORNSBY,NSW,2077,05/09/2014,
PR-40002224,,"Bambini RCH Pty Ltd",,"Level 1, 117-125 York Street","SOUTH MELBOURNE",VIC,3205,14/11/2014,
PR-40002226,,"Insight Family Day Care Scheme Pty Ltd",,"SUITE 11 / 69 The Mall",BANKSTOWN,NSW,2200,29/10/2014,
PR-40002231,,"NICYLE PTY LTD","Natural Wonders Early Learning Centre","7-10 Maygrand Close","KILSYTH SOUTH",VIC,3137,08/09/2014,
PR-40002232,,"Ivy Kids Pty Ltd ATF Little Feet Trust","Ivy Kids Early Learning (Glen Waverley)","PO BOX 218","GLEN WAVERLEY",VIC,3150,11/08/2014,
PR-40002234,,"TEAM HOLIDAY PTY LTD","Team Holiday","1-3 LAKEWOOD BVD",BRAESIDE,VIC,3195,08/09/2014,"The Approved Provider must ensure that where children under the age of 7 years are attending excursions outside the premises of the service, staff with specific training or qualifications in educating and caring for children of younger primary school age are in attendance to specifically supervise children under 7 years of age. "
